ID_election,ID_user,ID_Candidate,firstname,lastname,gender,year_of_birth,age,zip,city,country,language,ID_party,party_short,ID_party_REC,party_REC,ID_district,district,incumbent,elected,ID_civil_status,civil_status,ID_denomination,denomination,ID_education,education,ID_employment,employment,occupation
95,17018,21853,Hans,Zünd,m,1952,63,4315,Zuzgen,Schweiz,de_CH,18800003411,BDP,7,BDP,18800000000,Aargau,0,0,2,Verheiratet,3,Römisch-katholisch,11,"Höhere Berufsausbildung (Meisterdiplom, höhere Fachausweise etc.)",2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Eidg. dipl. Verkaufsleiter
95,17021,21856,Veronika,Breitler-Voigt,f,1957,58,9533,Kirchberg,Schweiz,de_CH,18800000506,BDP,7,BDP,18800000018,St.Gallen,0,0,2,Verheiratet,10,Konfessionslos,13,Universität oder ETH,1,Selbstständig erwerbend,Dr.med. Dipl.-Psych.
95,17026,21861,Thomas,Zwicky,m,1976,39,7310,Bad Ragaz,Schweiz,de_CH,18800000506,BDP,7,BDP,18800000018,St.Gallen,0,0,2,Verheiratet,2,Protestantisch,5,Berufslehre oder Berufsschule,1,Selbstständig erwerbend,Unternehmer
95,17028,21863,Markus,Dietschi,m,1975,40,2545,Selzach,Schweiz,de_CH,18800001540,BDP,7,BDP,18800000017,Solothurn,0,0,2,Verheiratet,4,Christ-katholisch,11,"Höhere Berufsausbildung (Meisterdiplom, höhere Fachausweise etc.)",1,Selbstständig erwerbend,Landwirt / Unternehmer
95,17046,21881,Martin,Huber,m,1957,58,8585,Mattwil,Schweiz,de_CH,18800000534,BDP,7,BDP,18800000020,Thurgau,0,0,,,,,,,,,Direktor BBZ Arenenberg
95,17050,21885,Kolumban,Helfenberger,m,1975,40,9546,Tuttwil,Schweiz,de_CH,18800000534,BDP,7,BDP,18800000020,Thurgau,0,0,,,,,,,,,Meisterlandwirt
95,17059,21894,Pierre,Pernet,m,1948,67,1814,La Tour-de-Peilz,Schweiz,fr_CH,18800003415,BDP,7,BDP,18800000022,Waadt,0,0,,,,,,,,,Conseiller gestion entreprise
95,17065,21900,Steen,Boschetti,m,1991,24,1028,Préverenges,Schweiz,fr_CH,18800003415,BDP,7,BDP,18800000022,Waadt,0,0,8,In Partnerschaft,10,Konfessionslos,11,"Höhere Berufsausbildung (Meisterdiplom, höhere Fachausweise etc.)",2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Spécialiste en fiduciaire
95,17440,22273,Ivo,Koller,m,1980,35,8610,Uster,Schweiz,de_CH,18800004542,BDP,7,BDP,18800000024,Zürich,0,0,,,,,,,,,Polizist
95,177140,23246,Michel,Schielly,m,1993,22,4054,Basel,Schweiz,de_CH,18800001491,BDP,7,BDP,18800000004,Basel-Stadt,0,0,1,Ledig,,,,,3,Teilzeit beschäftigt (angestellt; 5 bis 39 Stunden pro Woche),Mitarbeiter Sekretariat
95,177141,23247,Roland,Weiner,m,1948,67,4059,Basel,Schweiz,de_CH,18800001491,BDP,7,BDP,18800000004,Basel-Stadt,0,0,,,,,,,,,Pensioniert
95,231290,24386,Eric,Schürch,m,1959,56,1580,Avenches,Schweiz,fr_CH,18800003415,BDP,7,BDP,18800000022,Waadt,0,0,,,,,,,,,Agriculteur
95,231307,24393,Richard,Ammann,m,1959,56,9030,Abtwil,Schweiz,de_CH,18800000506,BDP,7,BDP,18800000018,St.Gallen,0,0,2,Verheiratet,3,Römisch-katholisch,13,Universität oder ETH,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),"Kantonsrat, Sprachlehrer"
95,231319,24405,Patrick,Caminada,m,1987,28,8716,Schmerikon,Schweiz,de_CH,18800000506,BDP,7,BDP,18800000018,St.Gallen,0,0,,,,,8,Berufsmatura,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Chemielaborant
95,231321,24407,Fabian,Baumann,m,1991,24,9536,Schwarzenbach,Schweiz,de_CH,18800000506,BDP,7,BDP,18800000018,St.Gallen,0,0,,,,,,,,,Konstrukteur
95,231325,24411,Melchior,Rust,m,1986,29,9650,Nesslau,Schweiz,de_CH,18800000506,BDP,7,BDP,18800000018,St.Gallen,0,0,,,,,,,,,Mechaniker
95,231376,24454,Sandra,Bellani,f,1972,43,1405,Pomy,Schweiz,fr_CH,18800003415,BDP,7,BDP,18800000022,Waadt,0,0,,,3,Römisch-katholisch,12,Fachhochschule oder Technikum,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),DRH
95,231380,24458,Etienne,Candaux,m,1953,62,1324,Premier,Schweiz,fr_CH,18800003415,BDP,7,BDP,18800000022,Waadt,0,0,,,,,,,,,"Eleveur, cultivateur"
95,232927,25358,Markus,Berner,m,1965,50,8580,Amriswil,Schweiz,de_CH,18800000534,BDP,7,BDP,18800000020,Thurgau,0,0,2,Verheiratet,6,Andere christliche Gemeinschaften,,,,,Dipl. Betriebswirtschafter des Gewerbes
95,232949,25380,Andreas,Guhl,m,1968,47,9565,Oppikon,Schweiz,de_CH,18800000534,BDP,7,BDP,18800000020,Thurgau,0,0,2,Verheiratet,2,Protestantisch,,,,,Meisterlandwirt
95,233072,25475,Regula,Marti,f,1961,54,9562,Märwil,Schweiz,de_CH,18800000506,BDP,7,BDP,18800000018,St.Gallen,0,0,,,,,,,,,Journalistin/Multimediaproduzentin
95,235053,26328,Maya,Bally Frehner,f,1961,54,5604,Hendschiken,Schweiz,de_CH,18800003411,BDP,7,BDP,18800000000,Aargau,0,0,2,Verheiratet,2,Protestantisch,11,"Höhere Berufsausbildung (Meisterdiplom, höhere Fachausweise etc.)",12,Keine Antwort,Projektmanagerin
95,235054,26329,René,Bossard,m,1958,57,5503,Schafisheim,Schweiz,de_CH,18800003411,BDP,7,BDP,18800000000,Aargau,0,0,3,Verwitwet,2,Protestantisch,5,Berufslehre oder Berufsschule,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Geschäftsführer RBL
95,235059,26334,Maya,Siegrist,f,1957,58,5734,Reinach,Schweiz,de_CH,18800003411,BDP,7,BDP,18800000000,Aargau,0,0,,,,,,,,,Unternehmerin
95,235073,26348,Oliver,Kappeler,m,1973,42,8965,Berikon,Schweiz,de_CH,18800003411,BDP,7,BDP,18800000000,Aargau,0,0,,,,,,,,,Leiter Kundendienst
95,235098,26373,Michael,Merkli,m,1970,45,5430,Wettingen,Schweiz,de_CH,18800003411,BDP,7,BDP,18800000000,Aargau,0,0,,,,,11,"Höhere Berufsausbildung (Meisterdiplom, höhere Fachausweise etc.)",2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Geschäftsführer
95,235100,26375,Michael,Notter,m,1978,37,5443,Niederrohrdorf,Schweiz,de_CH,18800003411,BDP,7,BDP,18800000000,Aargau,0,0,,,,,,,,,Landwirt
95,235106,26381,Annelise,Schnyder,f,1965,50,5722,Gränichen,Schweiz,de_CH,18800003411,BDP,7,BDP,18800000000,Aargau,0,0,,,,,,,,,Unternehmerin
95,235112,26387,Marcel,Bruggisser,m,1968,47,5000,Aarau,Schweiz,de_CH,18800003411,BDP,7,BDP,18800000000,Aargau,0,0,,,,,,,,,Arzt
95,235704,26916,Matthias,Ott,m,1986,29,5105,Auenstein,Schweiz,de_CH,18800003411,BDP,7,BDP,18800000000,Aargau,0,0,,,,,,,,,Forstingenieur
95,235718,26919,Dennys,Mayer,m,1987,28,5600,Lenzburg,Schweiz,de_CH,18800003411,BDP,7,BDP,18800000000,Aargau,0,0,8,In Partnerschaft,10,Konfessionslos,11,"Höhere Berufsausbildung (Meisterdiplom, höhere Fachausweise etc.)",2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Verkehrspilot
95,235910,27073,Martin,Krumm,m,1975,40,4053,Basel,Schweiz,de_CH,18800001491,BDP,7,BDP,18800000004,Basel-Stadt,0,0,2,Verheiratet,3,Römisch-katholisch,5,Berufslehre oder Berufsschule,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Chauffeur/Ausbildner
95,236439,27223,Isabelle,Heer,f,1968,47,3008,Bern,Schweiz,de_CH,18800000448,BDP,7,BDP,18800000005,Bern,0,0,8,In Partnerschaft,2,Protestantisch,,,3,Teilzeit beschäftigt (angestellt; 5 bis 39 Stunden pro Woche),Dipl. Pflegefachfrau DN II
95,236851,27458,Hubert,Ackermann,m,1967,48,4059,Basel,Schweiz,de_CH,18800001491,BDP,7,BDP,18800000004,Basel-Stadt,0,0,6,In eingetragener Partnerschaft,3,Römisch-katholisch,10,"Höhere Fachschule (Krankenpflegeschule, Schule für Sozialarbeit etc.)",2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Dipl. Pfleger
95,238009,27524,Roland,Hartmann,m,1967,48,2540,Grenchen,Schweiz,de_CH,18800001540,BDP,7,BDP,18800000017,Solothurn,0,0,2,Verheiratet,,,5,Berufslehre oder Berufsschule,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Elektromonteur Telematik
95,238010,27525,Christian,van den Broeke,m,1972,43,4500,Solothurn,Schweiz,de_CH,18800001540,BDP,7,BDP,18800000017,Solothurn,0,0,1,Ledig,10,Konfessionslos,5,Berufslehre oder Berufsschule,1,Selbstständig erwerbend,Geschäftsführer
95,238075,27591,Franziska,Rubin,f,1966,49,4566,Oekingen,Schweiz,de_CH,18800001540,BDP,7,BDP,18800000017,Solothurn,0,0,,,,,,,,,Sachbearbeiterin
95,241420,28507,Michael,Jörg,m,1977,38,8006,Zürich,Schweiz,de_CH,18800004542,BDP,7,BDP,18800000024,Zürich,0,0,,,,,,,,,Finance Manager lic.phil.
95,241421,28508,Beat,Manni,m,1969,46,8053,Zürich,Schweiz,de_CH,18800004542,BDP,7,BDP,18800000024,Zürich,0,0,,,,,,,,,"Polier, Bauführer"
95,241425,28511,Andrea,Meier,f,1989,26,8057,Zürich,Schweiz,de_CH,18800004542,BDP,7,BDP,18800000024,Zürich,0,0,,,,,13,Universität oder ETH,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Junior Project Manager Kommunikation
95,243069,29495,Francesco,Rappa,m,1966,49,3400,Burgdorf,Schweiz,de_CH,18800000448,BDP,7,BDP,18800000005,Bern,0,0,8,In Partnerschaft,3,Römisch-katholisch,10,"Höhere Fachschule (Krankenpflegeschule, Schule für Sozialarbeit etc.)",2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Stv. Geschäftsfüher
95,243070,29496,Jürg,Rothenbühler,m,1972,43,3438,Rüderswil,Schweiz,de_CH,18800000448,BDP,7,BDP,18800000005,Bern,0,0,2,Verheiratet,,,2,Primarschule oder Realschule,1,Selbstständig erwerbend,Geschäftsführer Schreinerei
95,243510,29787,Yvonne,Weber,f,1969,46,3612,Steffisburg,Schweiz,de_CH,18800000448,BDP,7,BDP,18800000005,Bern,0,0,2,Verheiratet,2,Protestantisch,5,Berufslehre oder Berufsschule,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Fachberaterin
95,249091,31179,Marie-Therese,Müller,f,1958,57,4153,Reinach,Schweiz,de_CH,18800003413,BDP,7,BDP,18800000003,Basel-Landschaft,0,0,2,Verheiratet,2,Protestantisch,,,,,Kauf. Angestellte
95,249096,31184,Franziska,Were-Imhof,f,1973,42,4423,Hersberg,Schweiz,de_CH,18800003413,BDP,7,BDP,18800000003,Basel-Landschaft,0,0,,,,,,,,,Podologin
95,249100,31188,Felix,Weber,m,1962,53,4418,Reigoldswil,Schweiz,de_CH,18800003413,BDP,7,BDP,18800000003,Basel-Landschaft,0,0,,,,,,,,,Kaufmann
95,249268,31204,Beat,Schmid,m,1966,49,4104,Oberwil,Schweiz,de_CH,18800003413,BDP,7,BDP,18800000003,Basel-Landschaft,0,0,,,,,,,,,Ingenieur
95,250726,32145,Sascha,Balmer-Bühler,m,1975,40,8303,Bassersdorf,Schweiz,de_CH,18800004542,BDP,7,BDP,18800000024,Zürich,0,0,,,,,,,,,Unternehmer
95,250727,32146,Jacqueline,Wydler,f,1988,27,8303,Bassersdorf,Schweiz,de_CH,18800004542,BDP,7,BDP,18800000024,Zürich,0,0,,,,,,,,,Parteisekretärin
95,250729,32148,Arno,Giovanoli,m,1949,66,8425,Oberembrach,Schweiz,de_CH,18800004542,BDP,7,BDP,18800000024,Zürich,0,0,2,Verheiratet,2,Protestantisch,12,Fachhochschule oder Technikum,1,Selbstständig erwerbend,Unternehmer / Bauingenieur
95,250730,32149,Suzanne,Lenggenhager,f,1958,57,8614,Bertschikon,Schweiz,de_CH,18800004542,BDP,7,BDP,18800000024,Zürich,0,0,,,,,,,,,Buchhalterin
95,250738,32157,Andrea,Leutwyler,f,1973,42,8634,Hombrechtikon,Schweiz,de_CH,18800004542,BDP,7,BDP,18800000024,Zürich,0,0,1,Ledig,2,Protestantisch,9,"Maturitätsschule, Gymnasium oder Seminar",3,Teilzeit beschäftigt (angestellt; 5 bis 39 Stunden pro Woche),Lehrerin
95,250741,32160,Andreas Günther,Cuhsmann,m,1959,56,8335,Hittnau,Schweiz,de_CH,18800004542,BDP,7,BDP,18800000024,Zürich,0,0,2,Verheiratet,3,Römisch-katholisch,5,Berufslehre oder Berufsschule,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),stellvertr. Geschäftsführer
95,250746,32165,Melchior,Volz,m,1964,51,8600,Dübendorf,Schweiz,de_CH,18800004542,BDP,7,BDP,18800000024,Zürich,0,0,,,,,,,,,Jurist
95,250747,32166,Hans-Rudolf,Knöpfli,m,1966,49,8610,Uster,Schweiz,de_CH,18800004542,BDP,7,BDP,18800000024,Zürich,0,0,,,,,,,,,"CEO, Schulleiter"
95,250748,32167,Thomas,Altenburger,m,1973,42,8606,Nänikon,Schweiz,de_CH,18800004542,BDP,7,BDP,18800000024,Zürich,0,0,,,,,,,,,Dipl. Medieningenieur FH
95,250755,32174,Tim,Beständig,m,1988,27,8004,Zürich,Schweiz,de_CH,18800004542,BDP,7,BDP,18800000024,Zürich,0,0,,,,,,,,,Jurist
95,250756,32175,Ebru,Beständig,f,1985,30,8004,Zürich,Schweiz,de_CH,18800004542,BDP,7,BDP,18800000024,Zürich,0,0,,,,,,,,,Studentin der Rechtswissenschaften
95,250854,32231,Charles-Emmanuel (Charles),Piguet,m,1986,29,1227,Les Acacias,Schweiz,fr_CH,18800003414,BDP,7,BDP,18800000007,Genf,0,0,2,Verheiratet,10,Konfessionslos,13,Universität oder ETH,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Avocat-stagiaire
95,250857,32234,Laurent,Thurnherr,m,1986,29,1203,Genève,Schweiz,fr_CH,18800003414,BDP,7,BDP,18800000007,Genf,0,0,,,,,,,,,Avocat-stagiaire
95,250858,32235,Annette (Annette Yasuka),Fader,f,1989,26,1205,Genève,Schweiz,fr_CH,18800003414,BDP,7,BDP,18800000007,Genf,0,0,,,,,,,,,Guide touristique
95,250859,32236,Gilles,Champoud,m,1975,40,1202,Genève,Schweiz,fr_CH,18800003414,BDP,7,BDP,18800000007,Genf,0,0,,,,,,,,,Agent artistique
95,250870,32237,Denis,Kläfiger,m,1991,24,6005,Luzern,Schweiz,de_CH,18800004689,BDP,7,BDP,18800000011,Luzern,0,0,1,Ledig,2,Protestantisch,5,Berufslehre oder Berufsschule,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Kundensupporter
95,250872,32239,Nico,Planzer,m,1995,20,6006,Luzern,Schweiz,de_CH,18800004689,BDP,7,BDP,18800000011,Luzern,0,0,1,Ledig,7,Jüdische Gemeinschaften,,,,,Zivildienstleistender
95,250874,32241,Milca,Tangeman,f,1969,46,6005,Luzern,Schweiz,de_CH,18800004689,BDP,7,BDP,18800000011,Luzern,0,0,2,Verheiratet,2,Protestantisch,3,Sekundarschule,1,Selbstständig erwerbend,Kioskinhaberin
95,250879,32246,Ramona,Häfliger,f,1995,20,6014,Luzern,Schweiz,de_CH,18800004689,BDP,7,BDP,18800000011,Luzern,0,0,,,,,,,,,DHF in Ausbildung
95,250887,32253,Albert,Stalder,m,1968,47,6048,Horw,Schweiz,de_CH,18800004689,BDP,7,BDP,18800000011,Luzern,0,0,1,Ledig,3,Römisch-katholisch,13,Universität oder ETH,,,Student
95,250903,32269,Lea,Fuchs,f,1993,22,6023,Rothenburg,Schweiz,de_CH,18800004689,BDP,7,BDP,18800000011,Luzern,0,0,1,Ledig,2,Protestantisch,9,"Maturitätsschule, Gymnasium oder Seminar",,,Oberwachtmeister Schweizer Armee
95,251278,32546,Kurt,Wirth,m,1949,66,8422,Pfungen,Schweiz,de_CH,18800004542,BDP,7,BDP,18800000024,Zürich,0,0,2,Verheiratet,2,Protestantisch,11,"Höhere Berufsausbildung (Meisterdiplom, höhere Fachausweise etc.)",7,AHV-Rentner/-in,Förster / Fachlehrer/ Rentner
95,256223,33298,Christine,Bühler-Gerber,f,1959,56,2710,Tavannes,Schweiz,fr_CH,18800000448,BDP,7,BDP,18800000005,Bern,0,0,2,Verheiratet,2,Protestantisch,,,1,Selbstständig erwerbend,"Bäuerin, Präsidentin Bäuerinnen und Landfrauenverband, Vize-Präsidentin Schw. Bauernverband"
95,256224,33299,Nina,Zosso,f,1973,42,3309,Zauggenried,Schweiz,de_CH,18800000448,BDP,7,BDP,18800000005,Bern,0,0,,,,,13,Universität oder ETH,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Generalsekretärin BDP Schweiz
95,256225,33300,Astrid,Bärtschi,f,1973,42,3072,Ostermundigen,Schweiz,de_CH,18800000448,BDP,7,BDP,18800000005,Bern,0,0,2,Verheiratet,,,,,,,Geschäftsführerin KMU
95,256255,33316,Manuel,Bischof,m,1988,27,9470,Buchs,Schweiz,de_CH,18800000506,BDP,7,BDP,18800000018,St.Gallen,0,0,,,,,,,,,Flight Attendant
95,256256,33317,Lara-Cassandra,Niedermann,f,1991,24,9230,Flawil,Schweiz,de_CH,18800000506,BDP,7,BDP,18800000018,St.Gallen,0,0,2,Verheiratet,2,Protestantisch,,,,,Sachbearbeiterin Telemarketing
95,256257,33318,Salim,Rizvi,m,1976,39,9000,St.Gallen,Schweiz,de_CH,18800000506,BDP,7,BDP,18800000018,St.Gallen,0,0,1,Ledig,,,13,Universität oder ETH,,,"Dr. iur. LL.M., Jurist"
95,256258,33319,Benjamin,Steiner,m,1992,23,9470,Buchs,Schweiz,de_CH,18800000506,BDP,7,BDP,18800000018,St.Gallen,0,0,,,,,,,,,Informatiker Applikationsentwicklung
95,256264,33325,Karin,Peter Kis,f,1965,50,8266,Steckborn,Schweiz,de_CH,18800000534,BDP,7,BDP,18800000020,Thurgau,0,0,,,2,Protestantisch,13,Universität oder ETH,,,Geschäftsführerin/Dipl. Übersetzerin
95,256265,33326,Roland Alfred,Huber,m,1957,58,8500,Frauenfeld,Schweiz,de_CH,18800000534,BDP,7,BDP,18800000020,Thurgau,0,0,,,,,,,,,Musikpädagoge
95,256557,33564,Sabrina,Stuber,f,1985,30,4500,Solothurn,Schweiz,de_CH,18800001540,BDP,7,BDP,18800000017,Solothurn,0,0,1,Ledig,2,Protestantisch,12,Fachhochschule oder Technikum,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Primarlehrerin
95,256558,27786,Martin,Flury,m,1978,37,4543,Deitingen,Schweiz,de_CH,18800001540,BDP,7,BDP,18800000017,Solothurn,0,0,2,Verheiratet,3,Römisch-katholisch,11,"Höhere Berufsausbildung (Meisterdiplom, höhere Fachausweise etc.)",1,Selbstständig erwerbend,Meister-Landwirt
95,256626,33591,Nicolas,Jaquet,m,1975,40,2034,Peseux,Schweiz,fr_CH,18800001987,BDP,7,BDP,18800000012,Neuenburg,0,0,,,,,,,,,assistant social
95,256955,33853,Natascha,Winkler,f,1985,30,4322,Mumpf,Schweiz,de_CH,18800003411,BDP,7,BDP,18800000000,Aargau,0,0,,,,,,,,,Med. Praxisassistentin
95,256967,33865,Thierry,Vidonne,m,1967,48,1248,Hermance,Schweiz,fr_CH,18800003414,BDP,7,BDP,18800000007,Genf,0,0,,,,,,,,,Entrepreneur
95,256968,33866,Anthony,Jaria,m,1980,35,1217,Meyrin,Schweiz,fr_CH,18800003414,BDP,7,BDP,18800000007,Genf,0,0,,,,,13,Universität oder ETH,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Garde-frontière
95,256969,33867,Sandra,Borgeaud,f,1971,44,1281,Russin,Schweiz,fr_CH,18800003414,BDP,7,BDP,18800000007,Genf,0,0,1,Ledig,1,Keine Angabe,5,Berufslehre oder Berufsschule,3,Teilzeit beschäftigt (angestellt; 5 bis 39 Stunden pro Woche),Assistante de direction
95,256970,33868,Sophie,Zagato,f,1990,25,1224,Chêne-Bougeries,Schweiz,fr_CH,18800003414,BDP,7,BDP,18800000007,Genf,0,0,,,,,13,Universität oder ETH,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),stagiaire académique au Département Fédéral des Affaires Etrangères
95,256971,33869,Mark,Kugel,m,1983,32,1219,Châtelaine,Schweiz,fr_CH,18800003414,BDP,7,BDP,18800000007,Genf,0,0,,,,,12,Fachhochschule oder Technikum,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Ingénieur industriel
95,256972,33870,Yves,Pellaux,m,1959,56,1405,Pomy,Schweiz,fr_CH,18800003415,BDP,7,BDP,18800000022,Waadt,0,0,,,,,,,,,Agriculteur
95,256973,33871,David,Piras,m,1967,48,1026,Echandens,Schweiz,fr_CH,18800003415,BDP,7,BDP,18800000022,Waadt,0,0,,,,,,,,,Ingenieur
95,256974,33872,Stanislas,Cramer,m,1995,20,1135,Denens,Schweiz,fr_CH,18800003415,BDP,7,BDP,18800000022,Waadt,0,0,,,,,,,,,Etudiant en droit
95,256975,33873,Caroline,Brennecke,f,1966,49,1095,Lutry,Schweiz,fr_CH,18800003415,BDP,7,BDP,18800000022,Waadt,0,0,,,,,13,Universität oder ETH,3,Teilzeit beschäftigt (angestellt; 5 bis 39 Stunden pro Woche),Coordinatrice romande PBD Suisse
95,256976,33874,Patrice Eric,Morin,m,1960,55,1263,Crassier,Schweiz,fr_CH,18800003415,BDP,7,BDP,18800000022,Waadt,0,0,2,Verheiratet,3,Römisch-katholisch,13,Universität oder ETH,1,Selbstständig erwerbend,Fiscaliste
95,256977,33875,Gabrielle,Badoux,f,1978,37,1143,Apples,Schweiz,fr_CH,18800003415,BDP,7,BDP,18800000022,Waadt,0,0,1,Ledig,,,5,Berufslehre oder Berufsschule,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Secrétaire
95,256978,33876,Maria Laura,Velasco Meschwitz,f,1990,25,1291,Commugny,Schweiz,fr_CH,18800003415,BDP,7,BDP,18800000022,Waadt,0,0,,,,,,,,,Juriste
95,256979,33877,Urs,Günter,m,1963,52,1814,La Tour-de-Peilz,Schweiz,fr_CH,18800003415,BDP,7,BDP,18800000022,Waadt,0,0,6,In eingetragener Partnerschaft,,,11,"Höhere Berufsausbildung (Meisterdiplom, höhere Fachausweise etc.)",2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Gestionnaire ass. sociale
95,256981,33878,Quentin,Krattiger,m,1992,23,1028,Préverenges,Schweiz,fr_CH,18800003415,BDP,7,BDP,18800000022,Waadt,0,0,,,,,8,Berufsmatura,4,"In Ausbildung (Lehrling, Lehrtochter, Schüler/-in, Student/-in)",Etudiant
95,257153,33958,Raphael,Geiser,m,1992,23,2088,Cressier,Schweiz,fr_CH,18800001987,BDP,7,BDP,18800000012,Neuenburg,0,0,,,,,,,,,étudiant université
95,257154,33959,Tim,Kaufmann,m,1994,21,2013,Colombier,Schweiz,fr_CH,18800001987,BDP,7,BDP,18800000012,Neuenburg,0,0,,,,,9,"Maturitätsschule, Gymnasium oder Seminar",4,"In Ausbildung (Lehrling, Lehrtochter, Schüler/-in, Student/-in)",Etudiant en Sociologie et Géographie à l'UNINE
95,257155,33960,Antoine,Barizzi,m,1993,22,2054,Chézard,Schweiz,fr_CH,18800001987,BDP,7,BDP,18800000012,Neuenburg,0,0,,,,,13,Universität oder ETH,4,"In Ausbildung (Lehrling, Lehrtochter, Schüler/-in, Student/-in)",étudiant université
95,257156,33961,Claire,Huser Bossel,f,1951,64,1635,La Tour-de-Trême,Schweiz,fr_CH,18800003954,BDP,7,BDP,18800000006,Freiburg,0,0,,,,,,,,,Physiothérapeute et maître d'éducation physique
95,257157,33962,Julien,Barbey,m,1982,33,1470,Estavayer-le-Lac,Schweiz,fr_CH,18800003954,BDP,7,BDP,18800000006,Freiburg,0,0,,,,,,,,,Gestionnaire d'entreprise IFCAM
95,257158,33963,Armin,Dällenbach,m,1959,56,1725,Posieux,Schweiz,fr_CH,18800003954,BDP,7,BDP,18800000006,Freiburg,0,0,,,,,,,,,Maître de sport et animateur coordinateur en gérontologie
95,257159,33964,Aymeric,Dëllenbach,m,1972,43,1752,Villars-sur-Glâne,Schweiz,fr_CH,18800003954,BDP,7,BDP,18800000006,Freiburg,0,0,,,,,,,,,Agent professionnel de sécurité et de surveillance
95,257253,34021,Kurt,Schön,m,1958,57,8416,Flaach,Schweiz,de_CH,18800004542,BDP,7,BDP,18800000024,Zürich,0,0,,,,,,,,,Hauswart
95,257254,34022,Nagihan,Kesat,f,1988,27,8630,Rüti ZH,Schweiz,de_CH,18800004542,BDP,7,BDP,18800000024,Zürich,0,0,,,,,,,,,Studentin Politikwissenschaften
95,257268,34025,Jennifer,Schneider,f,1986,29,6005,Luzern,Schweiz,de_CH,18800004689,BDP,7,BDP,18800000011,Luzern,0,0,,,,,,,,,Sachbearbeiterin
95,257270,34027,Manuel,Schneider,m,1991,24,6106,Werthenstein,Schweiz,de_CH,18800004689,BDP,7,BDP,18800000011,Luzern,0,0,,,,,,,,,Automobilfachmann
95,257271,34028,Alexander,Markovic,m,1991,24,6004,Luzern,Schweiz,de_CH,18800004689,BDP,7,BDP,18800000011,Luzern,0,0,,,,,,,,,Webentwickler
95,259436,34499,Marc François,Dancet,m,1969,46,1263,Crassier,Schweiz,fr_CH,18800003415,BDP,7,BDP,18800000022,Waadt,0,0,8,In Partnerschaft,2,Protestantisch,,,,,Garagiste spécialiste en machine agricole
95,259437,34500,Ruth,Piras-Burch,f,1974,41,1026,Echandens,Schweiz,fr_CH,18800003415,BDP,7,BDP,18800000022,Waadt,0,0,2,Verheiratet,,,11,"Höhere Berufsausbildung (Meisterdiplom, höhere Fachausweise etc.)",2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Leiter strategische Projekte / Mitglied der Geschäftsleitung
95,6524,7712,Claude,Chassot,m,1956,59,1695,Villarsel-le-Gibloux,Schweiz,fr_CH,18800015979,CSP,99,Andere,18800000006,Freiburg,0,0,,,,,,,,,Enseignant spécialisé
95,17548,22381,Raymond,Borgeat,m,1965,50,1971,Grimisuat,Schweiz,fr_CH,18800004400,CSP,99,Andere,18800000023,Wallis,0,0,2,Verheiratet,3,Römisch-katholisch,13,Universität oder ETH,3,Teilzeit beschäftigt (angestellt; 5 bis 39 Stunden pro Woche),Enseignant
95,172052,22880,Benoît,Rey,m,1962,53,1700,Fribourg,Schweiz,fr_CH,18800015979,CSP,99,Andere,18800000006,Freiburg,0,0,,,,,,,,,"chef dépt. Suisse Romande et Tessin, Pro Infirmis"
95,173950,23052,Diego,Frieden,m,1984,31,1700,Fribourg,Schweiz,fr_CH,18800015979,CSP,99,Andere,18800000006,Freiburg,0,0,,,,,,,,,secrétaire central syndicat Syna
